time,actual_x,actual_y,estimated_x,estimated_y,drone_x,drone_y,actual_vx,actual_vy,estimated_vx,estimated_vy
20.072043657302856,2.9430151500084216,6.326456693249984,2.9371505306608974,6.328933449034062,3.0055999500102546,6.392986177305587,-0.4563190450732071,0.15202162450782866,-0.47021522782877967,0.15700990379216417
20.09244155883789,2.9338868725347607,6.329489128562628,2.927811882629815,6.331996217131087,2.981709597390862,6.400942081992204,-0.4564476201743291,0.15115074442009063,-0.4704570393956422,0.15649243506845087
20.112609148025513,2.9247547678983286,6.332512928266261,2.918581516556651,6.33501557284039,2.957825704336845,6.408895646741911,-0.4567688633661709,0.15093448244315202,-0.4706855805577144,0.15598516412960114
20.13221311569214,2.9156178510482977,6.335524232230171,2.9096052424383676,6.337943640956962,2.957825704336845,6.408895646741911,-0.45699866483253665,0.1503894769271228,-0.4709053553297952,0.15549469349299413
20.152527809143066,2.906476149093999,6.338523523411543,2.9002973238899066,6.340967320309905,2.9339459857044687,6.416847679400426,-0.4571174211934089,0.1494957935903783,-0.47113259989349127,0.15499049601950574
20.172937393188477,2.8973302586480325,6.341512978636574,2.8909493390493286,6.3439950065191715,2.9339459857044687,6.416847679400426,-0.45742140262566716,0.14930070719053598,-0.4713498108379886,0.15448843534400988
20.19255256652832,2.8881803332983647,6.3444917536422425,2.8819645900390856,6.346898120951845,2.910068358761506,6.424798918277733,-0.45764284247481707,0.14881594518197525,-0.47155291360999163,0.15400842814416063
20.212499380111694,2.8790263606345348,6.347461419347334,2.8728191549596205,6.3498413136628065,2.886190993969649,6.432750013784618,-0.45785233241042395,0.14801187066202867,-0.4717625077319135,0.15352309181645096
20.232293128967285,2.869863509882759,6.350405748165109,2.863738217585606,6.352753241844267,2.886190993969649,6.432750013784618,-0.45823945483319617,0.14674164936846262,-0.4719704637239616,0.15304316431614934
20.253411293029785,2.8606924351720995,6.3533310504840115,2.854050534786266,6.355844789829903,2.8623123386957583,6.440701519726017,-0.45840246420353525,0.1470302676306408,-0.47218393043299156,0.15253525610689167
20.272653579711914,2.851515798739026,6.356239157826376,2.8452289492163807,6.35865599007513,2.8623123386957583,6.440701519726017,-0.4593141006183608,0.14413301067440143,-0.47236696803145933,0.15207269645016833
20.29250431060791,2.8423359443221554,6.359141693832517,2.8361131867414926,6.361545791392264,2.8384311296552136,6.448653888480051,-0.4591375903188741,0.14421401662190195,-0.4725667263371314,0.1515959575662986
20.313894987106323,2.8331491437812,6.3620262535897645,2.8262932442453694,6.364643123497774,2.814546395731686,6.456607469639196,-0.459418379270627,0.14400509947666051,-0.47277127500939203,0.1510865633836472
20.333338260650635,2.82396074793106,6.364909792146921,2.8173781607122006,6.367452440137921,2.814546395731686,6.456607469639196,-0.45953571829235684,0.14412166347966088,-0.47293994517642834,0.15062455146485562
20.353286266326904,2.8147679841830304,6.367781674741058,2.8082192154965133,6.370324306256091,2.7906574499916346,6.464562512568913,-0.4596376202253098,0.14350257442398207,-0.473121105924809,0.15015118720276593
20.375579357147217,2.8055708623267646,6.3706425651727825,2.797992361552742,6.373513795187838,2.7906574499916346,6.464562512568913,-0.4600497599578571,0.1423605325936355,-0.4733058069673266,0.14962937234023674
20.393702030181885,2.796369738083799,6.373493125190639,2.789696193805371,6.376105192872354,2.7667638651101845,6.472519174792082,-0.4601704824366188,0.14247855822824101,-0.4734331887616434,0.14920346985393493
20.413118839263916,2.7871643544184117,6.376332117209835,2.7807716655542034,6.378872257555353,2.7667638651101845,6.472519174792082,-0.4602651005349995,0.14185760856257043,-0.4736046019694667,0.14874518446888899
20.433053016662598,2.7779542888407107,6.379158638615976,2.771596807300267,6.38170260071302,2.742865449083659,6.480477530342955,-0.46080938727189724,0.14035140847842675,-0.47378884955346867,0.14827511056939668
20.45256209373474,2.7687404239086644,6.381974755746138,2.7626095744067367,6.3844641957882935,2.718962220635839,6.48843757830648,-0.4608717795877631,0.14038769795341524,-0.47397285260800537,0.1478145372481101
20.472892999649048,2.7595226866911915,6.384780121909499,2.7532357057886108,6.387330287931051,2.718962220635839,6.48843757830648,-0.4610201444172143,0.1401126675352034,-0.4741673215948527,0.14733637125897983
20.492600917816162,2.7503006857868506,6.3875738287535695,2.7441474218274022,6.3900997872844645,2.695054368986001,6.496399256898226,-0.4611034446514109,0.13922527659194028,-0.4743522873909502,0.14687290905771155
20.513272047042847,2.7410748912539127,6.390358331643805,2.734611899685063,6.392991777373086,2.695054368986001,6.496399256898226,-0.46137074827030644,0.1390417288620011,-0.4745432050005158,0.14638977005537784
20.53310537338257,2.7318452807505613,6.3931312146055435,2.725466441524725,6.3957576361407655,2.6711422204979125,6.504362455156765,-0.46157990863452697,0.13861495294843168,-0.47471715267115017,0.14592661782586597
20.55465841293335,2.7226118153176397,6.395894143112378,2.7155317792924034,6.398747260132327,2.6472262105519486,6.512327022838874,-0.4619013199634947,0.13749183288518557,-0.4748948446604547,0.14542910678616436
20.573429107666016,2.7133750419906475,6.398648152431554,2.7068889014355406,6.401345853204171,2.6472262105519486,6.512327022838874,-0.46198162300490947,0.13746102835699045,-0.4750357408227391,0.14499317335807985
20.592785596847534,2.7041346188920765,6.401392060565667,2.6979510744934987,6.404016792190484,2.6233068447340626,6.52029278413459,-0.46200024277692014,0.13722350713843798,-0.4752043116010635,0.1445419395955613
20.612910509109497,2.6948905190514196,6.404125953552971,2.6886470245212677,6.406782890222817,2.6233068447340626,6.52029278413459,-0.462459930737268,0.13588873654434683,-0.4753864872260072,0.14407407150315688
20.63341498374939,2.6856431212274186,6.406850845429785,2.6791689329110593,6.409589653090639,2.5993846698213083,6.528259547930514,-0.46251779500265805,0.13599290480895343,-0.47556448004113455,0.14360009856018624
20.653414011001587,2.676391528030669,6.409564168011894,2.6699271871082604,6.412317587997901,2.57546025125124,6.536227115803655,-0.4625412824734842,0.13573481038389518,-0.4757299237097399,0.1431385293732308
20.673025608062744,2.6671354115203925,6.412265310509036,2.6608580164331452,6.414983705864096,2.57546025125124,6.536227115803655,-0.4630459913190557,0.13429816198038225,-0.47589462102044544,0.1426850272813505
20.69298815727234,2.6578753308987393,6.414955635597193,2.651617381558127,6.417687300746246,2.5515341457980987,6.544195291761419,-0.4631308552867773,0.13427435964600995,-0.4760671664396408,0.14222388430413216
20.71431589126587,2.6486108211766637,6.417633487658556,2.641749735409685,6.420561301007771,2.5515341457980987,6.544195291761419,-0.46317437067286155,0.1339728420212272,-0.4762392413612382,0.1417368567747427
20.733431816101074,2.6393417942597996,6.4202989087859095,2.6329129937293447,6.4231299961893,2.527606882994218,6.552163888872028,-0.46369221292807944,0.13250454529145983,-0.47638159483071424,0.14129703830020754
20.75325059890747,2.6300686972924203,6.422953023407429,2.623733902071183,6.425782980067686,2.527606882994218,6.552163888872028,-0.46378542998949895,0.13245381929063635,-0.4765436515466432,0.140840661261511
20.772971391677856,2.6207910563901655,6.425594133681989,2.6145919592842963,6.42841302807677,2.5036789522168417,6.560132733897167,-0.4638354892040961,0.13212773609094877,-0.4767093813148727,0.14038544996610677
