time,actual_x,actual_y,estimated_x,estimated_y,drone_x,drone_y
11.089007139205933,4.711141460502226,5.558118353505125,4.71296860163572,5.557703628952845,3.120618260599367,3.445073003738917
11.111570596694946,4.7040255884356466,5.564017704850974,4.70504869846787,5.564400227734111,3.140513726735302,3.480581622879965
11.128832578659058,4.696891449864464,5.569899322722087,4.698912393569603,5.569535945377958,3.140513726735302,3.480581622879965
11.14840316772461,4.689745539749104,5.575769812855531,4.691947352699551,5.575349794824159,3.160204719657448,3.516203419170123
11.168293714523315,4.682586837461002,5.58162808605223,4.684851495897776,5.58124398807256,3.160204719657448,3.516203419170123
11.188131332397461,4.67542123245889,5.587478980126479,4.677754881145267,5.587108719803469,3.179688252303094,3.5519380845469324
11.207799673080444,4.66824186381765,5.593317153237964,4.67069598808125,5.592911946668151,3.19896093613978,3.5877854333182633
11.227927684783936,4.661049726962468,5.599141111111969,4.663461044954655,5.5988332516770685,3.19896093613978,3.5877854333182633
11.250086784362793,4.6538546929270534,5.604963075072644,4.655527610576376,5.605308350513797,3.2180193743426884,3.6237452518073323
11.268498420715332,4.646637413362164,5.610761879693516,4.648876188586279,5.610686780594728,3.2180193743426884,3.6237452518073323
11.288275241851807,4.639413926924683,5.616554884566798,4.641722654274005,5.6164544068684545,3.236859806030378,3.6598174353947646
11.308228969573975,4.632176956796299,5.622334138821498,4.6344901448343245,5.622259340639219,3.2554779761127883,3.6960020431687126
11.328926801681519,4.624940911539994,5.628116393374895,4.6269894016006425,5.628258092705907,3.2554779761127883,3.6960020431687126
11.349175214767456,4.617700433271791,5.633894322135865,4.619638478746693,5.634108794674303,3.273869576541544,3.7322991336721154
11.368678331375122,4.610455233133851,5.639667749887808,4.612532396287996,5.6397366539556675,3.273869576541544,3.7322991336721154
11.388915061950684,4.603204958297085,5.645435632249202,4.605154786578614,5.645562070816864,3.2920298607889458,3.768708895202707
11.40955138206482,4.595949344290301,5.651197934618513,4.597631500663264,5.65148269347172,3.2920298607889458,3.768708895202707
11.428893089294434,4.588681530878305,5.656946019078634,4.590550523865292,5.65702619361904,3.309953602411922,3.8052316593054254
11.448936700820923,4.5813945545572174,5.662673843484117,4.583204856364687,5.662759225482543,3.327635547513494,3.8418677383513273
11.468610048294067,4.57409818820719,5.668392462870031,4.575975211921475,5.668377911030124,3.327635547513494,3.8418677383513273
11.488590478897095,4.566789378243788,5.674097205984715,4.568621963649741,5.674072698426392,3.3450699638125965,3.8786175593653174
11.508866548538208,4.559469700125018,5.679791496578433,4.561153858449413,5.679836206316788,3.3450699638125965,3.8786175593653174
11.529050827026367,4.552143596735983,5.68547893292012,4.553710232418253,5.685559156696715,3.362250715906414,3.915481633871483
11.548985004425049,4.54480176964335,5.691148641784178,4.546344499122177,5.691199558274301,3.379171744298986,3.952460395842884
